0, -0.672827, 0.0708767, 0.736586, -0.104146, 0.0109494, 0.0338084, -0.189974, -0.377753, -0.133959, 0.767427, 0.19412, -0.0231979, 0.0867139, 0.170424, 0.175002, -0.0901029, 0.0603505, -0.176672, -0.037191, 0.030632, 0.0162381, -0.0127952, -0.0619963
0.00833333, -0.664206, 0.0704548, 0.736026, -0.107083, 0.0123709, 0.0341266, -0.20405, -0.376053, -0.129718, 0.742054, 0.174802, -0.0290724, 0.0883826, 0.190973, 0.183815, -0.089849, 0.0547513, -0.187004, -0.0460675, 0.0329233, 0.0219189, -0.0170237, -0.062368
0.0166667, -0.655624, 0.0698535, 0.735375, -0.108617, 0.014257, 0.0340557, -0.21384, -0.372758, -0.122848, 0.707285, 0.160438, -0.0328989, 0.0869854, 0.208741, 0.18926, -0.0886683, 0.0504551, -0.194512, -0.0550579, 0.0360086, 0.0258758, -0.0217312, -0.0627684
0.025, -0.647003, 0.0692144, 0.7346, -0.110386, 0.016271, 0.0352324, -0.223012, -0.368502, -0.117758, 0.671295, 0.152241, -0.0362995, 0.083157, 0.226654, 0.191188, -0.0886492, 0.0462287, -0.199602, -0.0635711, 0.036927, 0.0298815, -0.0266151, -0.0647347
0.0333333, -0.638319, 0.0685474, 0.733702, -0.112675, 0.0182759, 0.0374728, -0.231616, -0.363847, -0.114546, 0.634683, 0.150288, -0.0396323, 0.0816071, 0.244955, 0.191073, -0.0895553, 0.0423374, -0.203115, -0.0716386, 0.0362401, 0.0342116, -0.0315467, -0.0680109
0.0416667, -0.629538, 0.067849, 0.732694, -0.115793, 0.0201653, 0.0406429, -0.239409, -0.359767, -0.113278, 0.597433, 0.154337, -0.0430097, 0.079999, 0.264089, 0.190101, -0.0912789, 0.0388989, -0.206027, -0.0794163, 0.0343025, 0.0391395, -0.036402, -0.0724387
0.05, -0.620842, 0.0668896, 0.731595, -0.115393, 0.0217325, 0.0415161, -0.243444, -0.349562, -0.105665, 0.549041, 0.159618, -0.0425548, 0.0780709, 0.277397, 0.187884, -0.0899903, 0.0376248, -0.206624, -0.0874316, 0.0331502, 0.0399562, -0.0405192, -0.074855
0.0583333, -0.612015, 0.0660264, 0.73033, -0.117095, 0.0232193, 0.0438598, -0.247514, -0.340771, -0.101983, 0.503756, 0.170818, -0.043041, 0.0730433, 0.293944, 0.184601, -0.0904432, 0.0355037, -0.207142, -0.0950284, 0.0341001, 0.0428994, -0.0445554, -0.078592
0.0666667, -0.603079, 0.0651614, 0.728971, -0.119414, 0.0244697, 0.0469295, -0.251844, -0.332876, -0.100489, 0.460119, 0.18721, -0.0436936, 0.0674057, 0.311588, 0.180337, -0.0917313, 0.0331932, -0.207131, -0.102429, 0.0340591, 0.0462364, -0.0483471, -0.0830629
0.075, -0.59408, 0.0642633, 0.727539, -0.121586, 0.0256461, 0.0501332, -0.25585, -0.325231, -0.099829, 0.416434, 0.207185, -0.0439949, 0.0628876, 0.328948, 0.176134, -0.0930404, 0.0312058, -0.206556, -0.109618, 0.0338006, 0.0492278, -0.0519987, -0.0876332
0.0833333, -0.58505, 0.0633694, 0.726031, -0.123262, 0.0268135, 0.053056, -0.259422, -0.317048, -0.0992514, 0.372122, 0.227037, -0.0430726, 0.06173, 0.34561, 0.172483, -0.0939629, 0.0295431, -0.206073, -0.116537, 0.0339519, 0.0516121, -0.0555625, -0.0916396
0.0916667, -0.575961, 0.0624934, 0.724467, -0.124335, 0.0276936, 0.0557604, -0.262645, -0.308114, -0.0987031, 0.327453, 0.24396, -0.0404288, 0.06152, 0.361839, 0.169549, -0.0947814, 0.0279501, -0.20633, -0.123001, 0.0327536, 0.0532007, -0.0587797, -0.0951204
0.1, -0.566804, 0.0617097, 0.722835, -0.124981, 0.0282975, 0.0585163, -0.265614, -0.298801, -0.0988127, 0.283833, 0.25836, -0.0370635, 0.0598613, 0.377904, 0.167587, -0.0958879, 0.0263225, -0.207244, -0.128635, 0.0329065, 0.054211, -0.0616888, -0.0981929
0.108333, -0.557568, 0.0610538, 0.721166, -0.125169, 0.0287028, 0.0612273, -0.268906, -0.291251, -0.0999359, 0.242437, 0.270623, -0.0329576, 0.0573665, 0.393513, 0.167275, -0.0971856, 0.0252136, -0.209152, -0.133344, 0.0347889, 0.0545901, -0.064343, -0.100657
0.116667, -0.548198, 0.0604886, 0.719529, -0.125164, 0.0290756, 0.0638951, -0.272632, -0.289061, -0.102326, 0.203903, 0.282745, -0.0279838, 0.0536817, 0.408845, 0.168336, -0.0985739, 0.0248856, -0.211964, -0.136997, 0.0353494, 0.0544499, -0.0668334, -0.102637
0.125, -0.538692, 0.0599764, 0.71794, -0.124896, 0.0298662, 0.0662349, -0.276546, -0.293483, -0.105362, 0.168221, 0.296124, -0.022193, 0.0508336, 0.423465, 0.168711, -0.0994615, 0.0253902, -0.214153, -0.139496, 0.0357967, 0.0536366, -0.0695266, -0.103862
0.133333, -0.529036, 0.059484, 0.716416, -0.124379, 0.0314604, 0.0679641, -0.280644, -0.305153, -0.108379, 0.135792, 0.311473, -0.0156621, 0.0477573, 0.437021, 0.166843, -0.0992546, 0.0272141, -0.215439, -0.14115, 0.0373412, 0.0520844, -0.0727838, -0.104052
0.141667, -0.519176, 0.0589374, 0.714975, -0.124298, 0.0338314, 0.069368, -0.284025, -0.323109, -0.111183, 0.106981, 0.329217, -0.00938848, 0.0437387, 0.450157, 0.163225, -0.0979745, 0.0305556, -0.215917, -0.14198, 0.0382595, 0.0504281, -0.0765489, -0.103776
0.15, -0.509111, 0.0582526, 0.713595, -0.124998, 0.0368661, 0.0702541, -0.285596, -0.343818, -0.112934, 0.0818327, 0.347423, -0.00368311, 0.0393193, 0.463018, 0.158129, -0.095217, 0.0354156, -0.21476, -0.141975, 0.0389168, 0.0491055, -0.0806744, -0.103026
0.158333, -0.498883, 0.0574057, 0.712253, -0.126069, 0.0402357, 0.0705111, -0.285688, -0.362893, -0.113207, 0.0615833, 0.362396, 0.00142654, 0.0367838, 0.474896, 0.151582, -0.0911125, 0.0424567, -0.211957, -0.141269, 0.0402098, 0.0477574, -0.0848486, -0.101742
0.166667, -0.488503, 0.056412, 0.710952, -0.126892, 0.0434739, 0.070162, -0.285758, -0.378278, -0.112428, 0.0482927, 0.37305, 0.00562345, 0.0405284, 0.484942, 0.144612, -0.0860402, 0.0522842, -0.207661, -0.139638, 0.0421257, 0.0456699, -0.0885593, -0.0999692
0.175, -0.477964, 0.055294, 0.709676, -0.127582, 0.0463419, 0.0696621, -0.285973, -0.388268, -0.111393, 0.0428818, 0.379382, 0.0095429, 0.0456358, 0.493432, 0.136841, -0.0806907, 0.0649822, -0.201961, -0.137214, 0.0429458, 0.0429438, -0.0915608, -0.0982252
0.183333, -0.467294, 0.0540879, 0.708414, -0.128143, 0.0485215, 0.0696298, -0.285932, -0.389853, -0.110712, 0.0449098, 0.380903, 0.0184331, 0.0421718, 0.50031, 0.12768, -0.0760788, 0.0809631, -0.194586, -0.134172, 0.0411393, 0.0396403, -0.0935376, -0.0972085
0.191667, -0.456575, 0.0528457, 0.70718, -0.127791, 0.0499689, 0.0694575, -0.286472, -0.382286, -0.110038, 0.0545304, 0.377501, 0.0364406, 0.0338986, 0.504082, 0.117374, -0.0717838, 0.100897, -0.184678, -0.130201, 0.039809, 0.0351258, -0.0943894, -0.0960757
0.2, -0.445915, 0.0516098, 0.706009, -0.125369, 0.0506486, 0.0686326, -0.28939, -0.365024, -0.109047, 0.0723088, 0.370424, 0.0624114, 0.0251649, 0.50295, 0.105123, -0.0676295, 0.125224, -0.171089, -0.124873, 0.0394136, 0.0283818, -0.0940515, -0.0941413
